Id,Calories,date,month,year,time,TotalIntensity,AverageIntensity,StepTotal
1624580081,50,25,4,2016,04:00:00,0,0.0,0
1624580081,50,25,4,2016,05:00:00,0,0.0,0
1624580081,50,25,4,2016,06:00:00,0,0.0,0
1624580081,50,25,4,2016,07:00:00,0,0.0,0
1624580081,64,25,4,2016,08:00:00,10,0.166667,221
1624580081,62,25,4,2016,09:00:00,9,0.15,148
1624580081,99,25,4,2016,10:00:00,36,0.6,2401
1624580081,102,25,4,2016,11:00:00,32,0.533333,967
1624580081,77,25,4,2016,12:00:00,17,0.283333,508
1624580081,61,25,4,2016,13:00:00,9,0.15,64
1624580081,54,25,4,2016,14:00:00,3,0.05,45
1624580081,54,25,4,2016,15:00:00,3,0.05,14
1624580081,60,25,4,2016,16:00:00,7,0.116667,154
1624580081,86,25,4,2016,17:00:00,25,0.416667,951
1624580081,72,25,4,2016,18:00:00,15,0.25,355
1624580081,71,25,4,2016,19:00:00,13,0.216667,383
1624580081,51,25,4,2016,20:00:00,1,0.016667,0
1624580081,53,25,4,2016,21:00:00,2,0.033333,41
1624580081,61,25,4,2016,22:00:00,8,0.133333,66
1624580081,62,25,4,2016,23:00:00,9,0.15,163
1624580081,55,26,4,2016,00:00:00,4,0.066667,38
1624580081,51,26,4,2016,01:00:00,1,0.016667,0
1624580081,50,26,4,2016,02:00:00,0,0.0,0
1624580081,50,26,4,2016,03:00:00,0,0.0,0
1624580081,50,26,4,2016,04:00:00,0,0.0,0
1624580081,50,26,4,2016,05:00:00,0,0.0,0
1624580081,51,26,4,2016,06:00:00,1,0.016667,0
1624580081,50,26,4,2016,07:00:00,0,0.0,0
1624580081,51,26,4,2016,08:00:00,1,0.016667,0
1624580081,79,26,4,2016,09:00:00,19,0.316667,470
1624580081,70,26,4,2016,10:00:00,15,0.25,388
1624580081,60,26,4,2016,11:00:00,8,0.133333,43
1624580081,62,26,4,2016,12:00:00,8,0.133333,160
1624580081,65,26,4,2016,13:00:00,9,0.15,269
1624580081,74,26,4,2016,14:00:00,18,0.3,239
1624580081,52,26,4,2016,15:00:00,1,0.016667,0
1624580081,57,26,4,2016,16:00:00,4,0.066667,81
1624580081,69,26,4,2016,17:00:00,13,0.216667,449
1624580081,67,26,4,2016,18:00:00,11,0.183333,258
1624580081,74,26,4,2016,19:00:00,14,0.233333,383
1624580081,55,26,4,2016,20:00:00,4,0.066667,7
1624580081,57,26,4,2016,21:00:00,6,0.1,41
1624580081,53,26,4,2016,22:00:00,3,0.05,0
1624580081,50,26,4,2016,23:00:00,0,0.0,0
1624580081,54,27,4,2016,00:00:00,2,0.033333,133
1624580081,50,27,4,2016,01:00:00,0,0.0,0
1624580081,50,27,4,2016,02:00:00,0,0.0,0
1624580081,50,27,4,2016,03:00:00,0,0.0,0
1624580081,50,27,4,2016,04:00:00,0,0.0,0
1624580081,50,27,4,2016,05:00:00,0,0.0,0
1624580081,51,27,4,2016,06:00:00,1,0.016667,0
1624580081,50,27,4,2016,07:00:00,0,0.0,0
1624580081,50,27,4,2016,08:00:00,0,0.0,0
1624580081,60,27,4,2016,09:00:00,6,0.1,247
1624580081,53,27,4,2016,10:00:00,2,0.033333,32
1624580081,88,27,4,2016,11:00:00,25,0.416667,433
1624580081,71,27,4,2016,12:00:00,13,0.216667,212
1624580081,111,27,4,2016,13:00:00,32,0.533333,1239
1624580081,222,27,4,2016,14:00:00,112,1.866667,4016
1624580081,67,27,4,2016,15:00:00,5,0.083333,413
1624580081,80,27,4,2016,16:00:00,10,0.166667,561
1624580081,72,27,4,2016,17:00:00,7,0.116667,510
1624580081,62,27,4,2016,18:00:00,6,0.1,157
1624580081,66,27,4,2016,19:00:00,12,0.2,26
1624580081,55,27,4,2016,20:00:00,4,0.066667,0
1624580081,71,27,4,2016,21:00:00,16,0.266667,79
1624580081,68,27,4,2016,22:00:00,11,0.183333,104
1624580081,71,27,4,2016,23:00:00,13,0.216667,205
1624580081,56,28,4,2016,00:00:00,4,0.066667,36
1624580081,50,28,4,2016,01:00:00,0,0.0,0
1624580081,50,28,4,2016,02:00:00,0,0.0,0
1624580081,50,28,4,2016,03:00:00,0,0.0,0
1624580081,50,28,4,2016,04:00:00,0,0.0,0
1624580081,50,28,4,2016,05:00:00,0,0.0,0
1624580081,50,28,4,2016,06:00:00,0,0.0,0
1624580081,50,28,4,2016,07:00:00,0,0.0,0
1624580081,62,28,4,2016,08:00:00,9,0.15,139
1624580081,56,28,4,2016,09:00:00,4,0.066667,137
1624580081,67,28,4,2016,10:00:00,12,0.2,167
1624580081,63,28,4,2016,11:00:00,9,0.15,182
1624580081,50,28,4,2016,12:00:00,0,0.0,0
1624580081,50,28,4,2016,13:00:00,0,0.0,0
1624580081,62,28,4,2016,14:00:00,8,0.133333,188
1624580081,50,28,4,2016,15:00:00,0,0.0,0
1624580081,92,28,4,2016,16:00:00,25,0.416667,635
1624580081,96,28,4,2016,17:00:00,23,0.383333,572
1624580081,50,28,4,2016,18:00:00,0,0.0,0
1624580081,50,28,4,2016,19:00:00,0,0.0,0
1624580081,76,28,4,2016,20:00:00,14,0.233333,409
1624580081,58,28,4,2016,21:00:00,6,0.1,69
1624580081,65,28,4,2016,22:00:00,10,0.166667,225
1624580081,51,28,4,2016,23:00:00,1,0.016667,0
1624580081,55,29,4,2016,00:00:00,4,0.066667,69
1624580081,51,29,4,2016,01:00:00,1,0.016667,0
1624580081,50,29,4,2016,02:00:00,0,0.0,0
1624580081,50,29,4,2016,03:00:00,0,0.0,0
1624580081,50,29,4,2016,04:00:00,0,0.0,0
1624580081,50,29,4,2016,05:00:00,0,0.0,0
1624580081,50,29,4,2016,06:00:00,0,0.0,0
1624580081,57,29,4,2016,07:00:00,5,0.083333,36
1624580081,51,29,4,2016,08:00:00,1,0.016667,0
1624580081,50,29,4,2016,09:00:00,0,0.0,0
1624580081,51,29,4,2016,10:00:00,1,0.016667,0
1624580081,50,29,4,2016,11:00:00,0,0.0,0
1624580081,74,29,4,2016,12:00:00,17,0.283333,304
1624580081,60,29,4,2016,13:00:00,7,0.116667,84
1624580081,57,29,4,2016,14:00:00,4,0.066667,129
1624580081,52,29,4,2016,15:00:00,2,0.033333,0
1624580081,82,29,4,2016,16:00:00,24,0.4,790
1624580081,81,29,4,2016,17:00:00,24,0.4,205
1624580081,78,29,4,2016,18:00:00,18,0.3,259
1624580081,82,29,4,2016,19:00:00,24,0.4,205
1624580081,64,29,4,2016,20:00:00,10,0.166667,148
1624580081,53,29,4,2016,21:00:00,2,0.033333,33
1624580081,58,29,4,2016,22:00:00,6,0.1,128
1624580081,50,29,4,2016,23:00:00,0,0.0,0
1624580081,75,30,4,2016,00:00:00,14,0.233333,324
1624580081,50,30,4,2016,01:00:00,0,0.0,0
1624580081,51,30,4,2016,02:00:00,1,0.016667,11
1624580081,50,30,4,2016,03:00:00,0,0.0,0
1624580081,50,30,4,2016,04:00:00,0,0.0,0
1624580081,50,30,4,2016,05:00:00,0,0.0,0
1624580081,53,30,4,2016,06:00:00,2,0.033333,0
1624580081,50,30,4,2016,07:00:00,0,0.0,0
1624580081,52,30,4,2016,08:00:00,2,0.033333,0
1624580081,51,30,4,2016,09:00:00,1,0.016667,0
1624580081,63,30,4,2016,10:00:00,8,0.133333,179
1624580081,82,30,4,2016,11:00:00,22,0.366667,272
1624580081,63,30,4,2016,12:00:00,10,0.166667,135
1624580081,190,30,4,2016,13:00:00,87,1.45,3579
1624580081,80,30,4,2016,14:00:00,19,0.316667,307
1624580081,91,30,4,2016,15:00:00,22,0.366667,648
1624580081,54,30,4,2016,16:00:00,3,0.05,57
1624580081,53,30,4,2016,17:00:00,2,0.033333,0
1624580081,83,30,4,2016,18:00:00,19,0.316667,381
1624580081,94,30,4,2016,19:00:00,37,0.616667,185
1624580081,57,30,4,2016,20:00:00,5,0.083333,66
1624580081,77,30,4,2016,21:00:00,22,0.366667,107
1624580081,70,30,4,2016,22:00:00,14,0.233333,145
1624580081,67,30,4,2016,23:00:00,13,0.216667,78
1624580081,51,1,5,2016,00:00:00,1,0.016667,6
1624580081,50,1,5,2016,01:00:00,0,0.0,0
1624580081,51,1,5,2016,02:00:00,1,0.016667,0
1624580081,52,1,5,2016,03:00:00,2,0.033333,0
1624580081,87,1,5,2016,04:00:00,27,0.45,207
1624580081,132,1,5,2016,05:00:00,49,0.816667,1748
1624580081,177,1,5,2016,06:00:00,77,1.283333,2759
1624580081,336,1,5,2016,07:00:00,147,2.45,7609
1624580081,369,1,5,2016,08:00:00,167,2.783333,8520
1624580081,374,1,5,2016,09:00:00,169,2.816667,8976
1624580081,201,1,5,2016,10:00:00,100,1.666667,4282
1624580081,66,1,5,2016,11:00:00,12,0.2,176
1624580081,71,1,5,2016,12:00:00,15,0.25,217
1624580081,52,1,5,2016,13:00:00,1,0.016667,41
1624580081,50,1,5,2016,14:00:00,0,0.0,0
1624580081,51,1,5,2016,15:00:00,1,0.016667,0
1624580081,65,1,5,2016,16:00:00,12,0.2,180
1624580081,54,1,5,2016,17:00:00,3,0.05,46
1624580081,55,1,5,2016,18:00:00,3,0.05,128
1624580081,55,1,5,2016,19:00:00,3,0.05,125
1624580081,74,1,5,2016,20:00:00,14,0.233333,385
1624580081,94,1,5,2016,21:00:00,33,0.55,289
1624580081,71,1,5,2016,22:00:00,15,0.25,272
1624580081,54,1,5,2016,23:00:00,3,0.05,53
1624580081,55,2,5,2016,00:00:00,3,0.05,82
1624580081,50,2,5,2016,01:00:00,0,0.0,0
1624580081,50,2,5,2016,02:00:00,0,0.0,0
1624580081,50,2,5,2016,03:00:00,0,0.0,0
1624580081,50,2,5,2016,04:00:00,0,0.0,0
1624580081,50,2,5,2016,05:00:00,0,0.0,0
1624580081,58,2,5,2016,06:00:00,5,0.083333,100
1624580081,50,2,5,2016,07:00:00,0,0.0,0
1624580081,50,2,5,2016,08:00:00,0,0.0,0
1624580081,51,2,5,2016,09:00:00,1,0.016667,0
1624580081,75,2,5,2016,10:00:00,19,0.316667,671
1624580081,111,2,5,2016,11:00:00,48,0.8,1649
1624580081,61,2,5,2016,12:00:00,8,0.133333,111
1624580081,60,2,5,2016,13:00:00,7,0.116667,103
1624580081,53,2,5,2016,14:00:00,2,0.033333,0
1624580081,62,2,5,2016,15:00:00,8,0.133333,180
1624580081,51,2,5,2016,16:00:00,1,0.016667,19
1624580081,56,2,5,2016,17:00:00,4,0.066667,81
1624580081,78,2,5,2016,18:00:00,18,0.3,569
1624580081,152,2,5,2016,19:00:00,58,0.966667,3261
1624580081,57,2,5,2016,20:00:00,5,0.083333,50
1624580081,53,2,5,2016,21:00:00,2,0.033333,57
1624580081,61,2,5,2016,22:00:00,8,0.133333,150
1624580081,53,2,5,2016,23:00:00,2,0.033333,72
1624580081,51,3,5,2016,00:00:00,1,0.016667,0
1624580081,50,3,5,2016,01:00:00,0,0.0,0
1624580081,50,3,5,2016,02:00:00,0,0.0,0
1624580081,50,3,5,2016,03:00:00,0,0.0,0
1624580081,50,3,5,2016,04:00:00,0,0.0,0
1624580081,50,3,5,2016,05:00:00,0,0.0,0
1624580081,56,3,5,2016,06:00:00,4,0.066667,66
1624580081,72,3,5,2016,07:00:00,16,0.266667,507
1624580081,50,3,5,2016,08:00:00,0,0.0,0
1624580081,50,3,5,2016,09:00:00,0,0.0,0
1624580081,50,3,5,2016,10:00:00,0,0.0,0
1624580081,50,3,5,2016,11:00:00,0,0.0,0
1624580081,67,3,5,2016,12:00:00,13,0.216667,130
1624580081,56,3,5,2016,13:00:00,4,0.066667,127
1624580081,58,3,5,2016,14:00:00,6,0.1,128
1624580081,52,3,5,2016,15:00:00,2,0.033333,7
1624580081,51,3,5,2016,16:00:00,1,0.016667,0
1624580081,50,3,5,2016,17:00:00,0,0.0,0
1624580081,81,3,5,2016,18:00:00,23,0.383333,585
1624580081,62,3,5,2016,19:00:00,8,0.133333,223
1624580081,51,3,5,2016,20:00:00,1,0.016667,0
1624580081,54,3,5,2016,21:00:00,3,0.05,16
1624580081,62,3,5,2016,22:00:00,7,0.116667,155
1624580081,61,3,5,2016,23:00:00,7,0.116667,156
1624580081,51,4,5,2016,00:00:00,1,0.016667,0
1624580081,53,4,5,2016,01:00:00,2,0.033333,0
1624580081,55,4,5,2016,02:00:00,4,0.066667,15
1624580081,50,4,5,2016,03:00:00,0,0.0,0
1624580081,50,4,5,2016,04:00:00,0,0.0,0
1624580081,50,4,5,2016,05:00:00,0,0.0,0
1624580081,55,4,5,2016,06:00:00,3,0.05,45
1624580081,50,4,5,2016,07:00:00,0,0.0,0
1624580081,50,4,5,2016,08:00:00,0,0.0,0
1624580081,50,4,5,2016,09:00:00,0,0.0,0
1624580081,65,4,5,2016,10:00:00,10,0.166667,181
1624580081,86,4,5,2016,11:00:00,27,0.45,341
1624580081,52,4,5,2016,12:00:00,2,0.033333,34
1624580081,50,4,5,2016,13:00:00,0,0.0,0
1624580081,50,4,5,2016,14:00:00,0,0.0,0
1624580081,77,4,5,2016,15:00:00,13,0.216667,634
1624580081,56,4,5,2016,16:00:00,4,0.066667,132
1624580081,55,4,5,2016,17:00:00,3,0.05,99
1624580081,67,4,5,2016,18:00:00,11,0.183333,218
1624580081,58,4,5,2016,19:00:00,6,0.1,129
1624580081,62,4,5,2016,20:00:00,9,0.15,106
1624580081,71,4,5,2016,21:00:00,16,0.266667,177
1624580081,51,4,5,2016,22:00:00,1,0.016667,4
1624580081,58,4,5,2016,23:00:00,6,0.1,78
1624580081,50,5,5,2016,00:00:00,0,0.0,0
1624580081,50,5,5,2016,01:00:00,0,0.0,0
1624580081,51,5,5,2016,02:00:00,1,0.016667,0
1624580081,50,5,5,2016,03:00:00,0,0.0,0
1624580081,50,5,5,2016,04:00:00,0,0.0,0
1624580081,50,5,5,2016,05:00:00,0,0.0,0
1624580081,56,5,5,2016,06:00:00,3,0.05,116
1624580081,51,5,5,2016,07:00:00,1,0.016667,0
1624580081,50,5,5,2016,08:00:00,0,0.0,0
1624580081,52,5,5,2016,09:00:00,1,0.016667,0
1624580081,50,5,5,2016,10:00:00,0,0.0,0
1624580081,83,5,5,2016,11:00:00,25,0.416667,497
1624580081,67,5,5,2016,12:00:00,14,0.233333,97
1624580081,87,5,5,2016,13:00:00,26,0.433333,523
1624580081,64,5,5,2016,14:00:00,6,0.1,340
1624580081,58,5,5,2016,15:00:00,4,0.066667,83
1624580081,55,5,5,2016,16:00:00,3,0.05,48
1624580081,56,5,5,2016,17:00:00,4,0.066667,82
1624580081,52,5,5,2016,18:00:00,1,0.016667,52
1624580081,68,5,5,2016,19:00:00,12,0.2,419
1624580081,51,5,5,2016,20:00:00,1,0.016667,9
1624580081,56,5,5,2016,21:00:00,4,0.066667,60
1624580081,61,5,5,2016,22:00:00,8,0.133333,76
1624580081,54,5,5,2016,23:00:00,3,0.05,68
1624580081,59,6,5,2016,00:00:00,6,0.1,151
1624580081,50,6,5,2016,01:00:00,0,0.0,0
1624580081,58,6,5,2016,02:00:00,5,0.083333,174
1624580081,51,6,5,2016,03:00:00,1,0.016667,0
1624580081,50,6,5,2016,04:00:00,0,0.0,0
1624580081,50,6,5,2016,05:00:00,0,0.0,0
1624580081,50,6,5,2016,06:00:00,0,0.0,0
1624580081,50,6,5,2016,07:00:00,0,0.0,0
1624580081,50,6,5,2016,08:00:00,0,0.0,0
1624580081,52,6,5,2016,09:00:00,2,0.033333,0
1624580081,50,6,5,2016,10:00:00,0,0.0,0
1624580081,59,6,5,2016,11:00:00,6,0.1,144
1624580081,53,6,5,2016,12:00:00,2,0.033333,60
1624580081,56,6,5,2016,13:00:00,5,0.083333,101
1624580081,54,6,5,2016,14:00:00,3,0.05,4
1624580081,50,6,5,2016,15:00:00,0,0.0,0
1624580081,50,6,5,2016,16:00:00,0,0.0,0
1624580081,51,6,5,2016,17:00:00,1,0.016667,5
1624580081,65,6,5,2016,18:00:00,10,0.166667,152
1624580081,75,6,5,2016,19:00:00,17,0.283333,230
1624580081,63,6,5,2016,20:00:00,10,0.166667,223
1624580081,62,6,5,2016,21:00:00,10,0.166667,136
1624580081,64,6,5,2016,22:00:00,11,0.183333,136
1624580081,69,6,5,2016,23:00:00,13,0.216667,211
1624580081,61,7,5,2016,00:00:00,6,0.1,121
1624580081,88,7,5,2016,01:00:00,26,0.433333,277
1624580081,76,7,5,2016,02:00:00,19,0.316667,171
1624580081,50,7,5,2016,03:00:00,0,0.0,0
1624580081,55,7,5,2016,04:00:00,3,0.05,0
1624580081,50,7,5,2016,05:00:00,0,0.0,0
1624580081,50,7,5,2016,06:00:00,0,0.0,0
1624580081,51,7,5,2016,07:00:00,1,0.016667,0
1624580081,50,7,5,2016,08:00:00,0,0.0,0
1624580081,50,7,5,2016,09:00:00,0,0.0,0
1624580081,50,7,5,2016,10:00:00,0,0.0,0
1624580081,50,7,5,2016,11:00:00,0,0.0,0
1624580081,85,7,5,2016,12:00:00,24,0.4,199
1624580081,91,7,5,2016,13:00:00,31,0.516667,210
1624580081,76,7,5,2016,14:00:00,15,0.25,262
1624580081,50,7,5,2016,15:00:00,0,0.0,0
1624580081,50,7,5,2016,16:00:00,0,0.0,0
1624580081,68,7,5,2016,17:00:00,10,0.166667,162
1624580081,90,7,5,2016,18:00:00,22,0.366667,417
1624580081,70,7,5,2016,19:00:00,14,0.233333,173
1624580081,58,7,5,2016,20:00:00,7,0.116667,50
1624580081,51,7,5,2016,21:00:00,1,0.016667,7
1624580081,51,7,5,2016,22:00:00,1,0.016667,19
1624580081,53,7,5,2016,23:00:00,2,0.033333,36
1624580081,51,8,5,2016,00:00:00,1,0.016667,0
1624580081,50,8,5,2016,01:00:00,0,0.0,0
1624580081,80,8,5,2016,02:00:00,18,0.3,473
1624580081,56,8,5,2016,03:00:00,4,0.066667,52
1624580081,50,8,5,2016,04:00:00,0,0.0,0
1624580081,51,8,5,2016,05:00:00,1,0.016667,0
1624580081,50,8,5,2016,06:00:00,0,0.0,0
1624580081,52,8,5,2016,07:00:00,2,0.033333,0
1624580081,51,8,5,2016,08:00:00,1,0.016667,0
1624580081,56,8,5,2016,09:00:00,5,0.083333,8
1624580081,63,8,5,2016,10:00:00,8,0.133333,144
1624580081,66,8,5,2016,11:00:00,10,0.166667,310
1624580081,56,8,5,2016,12:00:00,5,0.083333,22
1624580081,55,8,5,2016,13:00:00,2,0.033333,82
1624580081,65,8,5,2016,14:00:00,10,0.166667,333
1624580081,76,8,5,2016,15:00:00,16,0.266667,588
1624580081,56,8,5,2016,16:00:00,5,0.083333,74
1624580081,75,8,5,2016,17:00:00,18,0.3,470
1624580081,64,8,5,2016,18:00:00,10,0.166667,110
1624580081,63,8,5,2016,19:00:00,9,0.15,149
1624580081,68,8,5,2016,20:00:00,13,0.216667,230
1624580081,60,8,5,2016,21:00:00,7,0.116667,158
1624580081,50,8,5,2016,22:00:00,0,0.0,0
1624580081,62,8,5,2016,23:00:00,7,0.116667,224
1624580081,50,9,5,2016,00:00:00,0,0.0,0
1624580081,50,9,5,2016,01:00:00,0,0.0,0
1624580081,56,9,5,2016,02:00:00,5,0.083333,36
1624580081,50,9,5,2016,03:00:00,0,0.0,0
1624580081,50,9,5,2016,04:00:00,0,0.0,0
1624580081,50,9,5,2016,05:00:00,0,0.0,0
1624580081,51,9,5,2016,06:00:00,1,0.016667,0
1624580081,51,9,5,2016,07:00:00,1,0.016667,0
1624580081,50,9,5,2016,08:00:00,0,0.0,0
1624580081,50,9,5,2016,09:00:00,0,0.0,0
1624580081,51,9,5,2016,10:00:00,1,0.016667,0
1624580081,50,9,5,2016,11:00:00,0,0.0,0
1624580081,77,9,5,2016,12:00:00,19,0.316667,307
1624580081,64,9,5,2016,13:00:00,9,0.15,243
1624580081,71,9,5,2016,14:00:00,16,0.266667,309
1624580081,55,9,5,2016,15:00:00,3,0.05,73
1624580081,64,9,5,2016,16:00:00,9,0.15,243
1624580081,54,9,5,2016,17:00:00,3,0.05,10
1624580081,59,9,5,2016,18:00:00,6,0.1,100
1624580081,66,9,5,2016,19:00:00,10,0.166667,274
1624580081,50,9,5,2016,20:00:00,0,0.0,0
1624580081,53,9,5,2016,21:00:00,2,0.033333,83
1624580081,54,9,5,2016,22:00:00,3,0.05,43
1624580081,53,9,5,2016,23:00:00,3,0.05,11
1624580081,59,10,5,2016,00:00:00,6,0.1,111
1624580081,51,10,5,2016,01:00:00,1,0.016667,0
1624580081,51,10,5,2016,02:00:00,1,0.016667,0
1624580081,50,10,5,2016,03:00:00,0,0.0,0
1624580081,50,10,5,2016,04:00:00,0,0.0,0
1624580081,50,10,5,2016,05:00:00,0,0.0,0
1624580081,50,10,5,2016,06:00:00,0,0.0,0
1624580081,50,10,5,2016,07:00:00,0,0.0,0
1624580081,50,10,5,2016,08:00:00,0,0.0,0
1624580081,52,10,5,2016,09:00:00,2,0.033333,0
1624580081,50,10,5,2016,10:00:00,0,0.0,0
1624580081,51,10,5,2016,11:00:00,1,0.016667,0
1624580081,59,10,5,2016,12:00:00,7,0.116667,19
1624580081,94,10,5,2016,13:00:00,32,0.533333,1376
1624580081,64,10,5,2016,14:00:00,8,0.133333,338
1624580081,53,10,5,2016,15:00:00,3,0.05,6
1624580081,58,10,5,2016,16:00:00,7,0.116667,13
1624580081,78,10,5,2016,17:00:00,22,0.366667,118
1624580081,93,10,5,2016,18:00:00,28,0.466667,644
1624580081,55,10,5,2016,19:00:00,4,0.066667,47
1624580081,60,10,5,2016,20:00:00,6,0.1,172
1624580081,52,10,5,2016,21:00:00,1,0.016667,30
1624580081,54,10,5,2016,22:00:00,3,0.05,84
1624580081,59,10,5,2016,23:00:00,7,0.116667,11
1624580081,54,11,5,2016,00:00:00,3,0.05,0
1624580081,51,11,5,2016,01:00:00,1,0.016667,0
1624580081,58,11,5,2016,02:00:00,6,0.1,18
1624580081,51,11,5,2016,03:00:00,1,0.016667,0
1624580081,50,11,5,2016,04:00:00,0,0.0,0
1624580081,50,11,5,2016,05:00:00,0,0.0,0
1624580081,50,11,5,2016,06:00:00,0,0.0,0
1624580081,50,11,5,2016,07:00:00,0,0.0,0
1624580081,50,11,5,2016,08:00:00,0,0.0,0
1624580081,50,11,5,2016,09:00:00,0,0.0,0
1624580081,51,11,5,2016,10:00:00,1,0.016667,0
1624580081,50,11,5,2016,11:00:00,0,0.0,0
1624580081,50,11,5,2016,12:00:00,0,0.0,0
1624580081,64,11,5,2016,13:00:00,10,0.166667,154
1624580081,65,11,5,2016,14:00:00,10,0.166667,199
1624580081,69,11,5,2016,15:00:00,12,0.2,664
1624580081,64,11,5,2016,16:00:00,9,0.15,302
1624580081,68,11,5,2016,17:00:00,13,0.216667,477
1624580081,81,11,5,2016,18:00:00,22,0.366667,861
1624580081,53,11,5,2016,19:00:00,2,0.033333,53
1624580081,59,11,5,2016,20:00:00,6,0.1,77
1624580081,51,11,5,2016,21:00:00,1,0.016667,0
1624580081,65,11,5,2016,22:00:00,8,0.133333,251
1624580081,59,11,5,2016,23:00:00,7,0.116667,78
1624580081,54,12,5,2016,00:00:00,3,0.05,24
1624580081,56,12,5,2016,01:00:00,4,0.066667,60
1624580081,57,12,5,2016,02:00:00,5,0.083333,121
1624580081,52,12,5,2016,03:00:00,2,0.033333,0
1624580081,54,12,5,2016,04:00:00,3,0.05,6
1624580081,50,12,5,2016,05:00:00,0,0.0,0
1624580081,50,12,5,2016,06:00:00,0,0.0,0
1624580081,50,12,5,2016,07:00:00,0,0.0,0
1624580081,50,12,5,2016,08:00:00,0,0.0,0
1624580081,50,12,5,2016,09:00:00,0,0.0,0
1624580081,59,12,5,2016,10:00:00,6,0.1,97
1624580081,50,12,5,2016,11:00:00,0,0.0,0
1624580081,65,12,5,2016,12:00:00,10,0.166667,215
1624580081,83,12,5,2016,13:00:00,22,0.366667,300
1624580081,116,12,5,2016,14:00:00,35,0.583333,1795
1624580081,63,12,5,2016,15:00:00,9,0.15,121
1644430081,89,12,4,2016,00:00:00,2,0.033333,45
1644430081,87,12,4,2016,01:00:00,1,0.016667,8
1644430081,84,12,4,2016,02:00:00,0,0.0,0
1644430081,84,12,4,2016,03:00:00,0,0.0,0
1644430081,84,12,4,2016,04:00:00,0,0.0,0
1644430081,84,12,4,2016,05:00:00,0,0.0,0
1644430081,84,12,4,2016,06:00:00,0,0.0,0
1644430081,84,12,4,2016,07:00:00,0,0.0,0
1644430081,130,12,4,2016,08:00:00,10,0.166667,451
1644430081,131,12,4,2016,09:00:00,13,0.216667,318
1644430081,129,12,4,2016,10:00:00,14,0.233333,288
1644430081,121,12,4,2016,11:00:00,12,0.2,107
1644430081,102,12,4,2016,12:00:00,4,0.066667,68
1644430081,96,12,4,2016,13:00:00,1,0.016667,5
1644430081,154,12,4,2016,14:00:00,20,0.333333,539
1644430081,110,12,4,2016,15:00:00,7,0.116667,79
1644430081,115,12,4,2016,16:00:00,8,0.133333,156
1644430081,114,12,4,2016,17:00:00,5,0.083333,205
1644430081,237,12,4,2016,18:00:00,53,0.883333,1676
1644430081,250,12,4,2016,19:00:00,65,1.083333,1669
1644430081,231,12,4,2016,20:00:00,50,0.833333,1467
1644430081,279,12,4,2016,21:00:00,59,0.983333,2076
1644430081,234,12,4,2016,22:00:00,39,0.65,1527
1644430081,87,12,4,2016,23:00:00,1,0.016667,10
1644430081,84,13,4,2016,00:00:00,0,0.0,0
1644430081,84,13,4,2016,01:00:00,0,0.0,0
1644430081,84,13,4,2016,02:00:00,0,0.0,0
1644430081,84,13,4,2016,03:00:00,0,0.0,0
1644430081,84,13,4,2016,04:00:00,0,0.0,0
1644430081,84,13,4,2016,05:00:00,0,0.0,0
1644430081,84,13,4,2016,06:00:00,0,0.0,0
1644430081,84,13,4,2016,07:00:00,0,0.0,0
1644430081,141,13,4,2016,08:00:00,13,0.216667,488
1644430081,123,13,4,2016,09:00:00,9,0.15,255
1644430081,100,13,4,2016,10:00:00,2,0.033333,11
1644430081,121,13,4,2016,11:00:00,10,0.166667,217
1644430081,148,13,4,2016,12:00:00,19,0.316667,501
1644430081,116,13,4,2016,13:00:00,9,0.15,88
1644430081,114,13,4,2016,14:00:00,8,0.133333,72
1644430081,101,13,4,2016,15:00:00,3,0.05,20
1644430081,116,13,4,2016,16:00:00,8,0.133333,170
1644430081,141,13,4,2016,17:00:00,13,0.216667,418
1644430081,149,13,4,2016,18:00:00,16,0.266667,602
1644430081,456,13,4,2016,19:00:00,130,2.166667,4660
1644430081,149,13,4,2016,20:00:00,17,0.283333,499
1644430081,84,13,4,2016,21:00:00,0,0.0,0
1644430081,84,13,4,2016,22:00:00,0,0.0,0
1644430081,84,13,4,2016,23:00:00,0,0.0,0
1644430081,84,14,4,2016,00:00:00,0,0.0,0
1644430081,84,14,4,2016,01:00:00,0,0.0,0
1644430081,84,14,4,2016,02:00:00,0,0.0,0
1644430081,84,14,4,2016,03:00:00,0,0.0,0
1644430081,84,14,4,2016,04:00:00,0,0.0,0
1644430081,84,14,4,2016,05:00:00,0,0.0,0
1644430081,84,14,4,2016,06:00:00,0,0.0,0
1644430081,84,14,4,2016,07:00:00,0,0.0,0
1644430081,134,14,4,2016,08:00:00,11,0.183333,466
1644430081,103,14,4,2016,09:00:00,3,0.05,18
1644430081,100,14,4,2016,10:00:00,4,0.066667,25
1644430081,143,14,4,2016,11:00:00,13,0.216667,525
1644430081,105,14,4,2016,12:00:00,6,0.1,101
1644430081,147,14,4,2016,13:00:00,16,0.266667,465
1644430081,106,14,4,2016,14:00:00,5,0.083333,73
1644430081,121,14,4,2016,15:00:00,12,0.2,173
1644430081,125,14,4,2016,16:00:00,13,0.216667,174
1644430081,134,14,4,2016,17:00:00,11,0.183333,392
1644430081,205,14,4,2016,18:00:00,38,0.633333,1108
1644430081,275,14,4,2016,19:00:00,69,1.15,2162
1644430081,258,14,4,2016,20:00:00,59,0.983333,1723
